Unnamed: 0,Num,case_filed,city,area,crime_description,age,sex,weapon,domain,police_department,closed
37199,37200,03-29-2024 23:00,Bangalore,388,IDENTITY THEFT,45.0,F,Poison,Violent Crime,11.0,Yes
30160,30161,06-10-2023 16:00,Thane,326,EXTORTION,79.0,M,Explosives,Other Crime,12.0,Yes
10159,10160,02-27-2021 07:00,Bangalore,181,SHOPLIFTING,42.0,F,Knife,Other Crime,16.0,Yes
29073,29074,04-26-2023 09:00,Pune,295,KIDNAPPING,65.0,M,Blunt Object,Other Crime,4.0,Yes
32350,32351,09-09-2023 22:00,Chennai,430,HOMICIDE,23.0,F,Poison,Other Crime,1.0,Yes
31346,31347,07-30-2023 02:00,Mumbai,116,FRAUD,53.0,F,Knife,Other Crime,10.0,No
26777,26778,01-20-2023 17:00,Mumbai,221,HOMICIDE,34.0,M,Explosives,Other Crime,9.0,No
23776,23777,09-17-2022 16:00,Vasai,120,DRUG OFFENSE,84.9,M,Knife,Other Crime,32.900000000000006,No
13255,13256,07-06-2021 07:00,Kolkata,237,KIDNAPPING,50.0,M,Other,Other Crime,12.0,No
17487,17488,12-29-2021 15:00,Delhi,348,TRAFFIC VIOLATION,11.0,M,Knife,Traffic Fatality,2.0,No
13138,13139,07-01-2021 10:00,Pune,284,COUNTERFEITING,52.0,M,,Other Crime,10.0,No
22198,22199,07-13-2022 22:00,Lucknow,471,EXTORTION,50.0,X,Knife,Other Crime,1.0,Yes
32153,32154,09-01-2023 17:00,Thane,237,IDENTITY THEFT,49.0,F,Firearm,Violent Crime,10.0,Yes
2049,2050,03-26-2020 09:00,Chennai,522,PUBLIC INTOXICATION,35.0,F,Knife,Other Crime,16.0,Yes
3535,3536,05-27-2020 07:00,Chennai,311,IDENTITY THEFT,66.0,F,Poison,Violent Crime,17.0,Yes
27279,27280,02-10-2023 15:00,Lucknow,478,TRAFFIC VIOLATION,60.0,X,Explosives,Traffic Fatality,12.0,No
10443,10444,03-11-2021 03:00,Hyderabad,407,PUBLIC INTOXICATION,20.0,F,Other,Other Crime,4.0,Yes
15146,15147,09-23-2021 02:00,Bhopal,554,PUBLIC INTOXICATION,48.0,M,Other,Other Crime,9.0,No
22670,22671,08-02-2022 14:00,Mumbai,500,SEXUAL ASSAULT,30.0,X,Poison,Violent Crime,7.0,Yes
28048,28049,03-14-2023 16:00,Patna,428,HOMICIDE,22.0,M,,Other Crime,2.0,Yes
10418,10419,03-10-2021 02:00,Kolkata,109,FRAUD,50.0,F,Poison,Other Crime,15.0,No
25589,25590,12-02-2022 05:00,Ahmedabad,104,COUNTERFEITING,77.0,X,Other,Other Crime,14.0,No
33395,33396,10-23-2023 11:00,Bangalore,257,BURGLARY,56.0,F,Other,Other Crime,14.0,Yes
10572,10573,03-16-2021 12:00,Surat,269,KIDNAPPING,75.0,F,,Other Crime,3.0,No
7700,7701,11-16-2020 20:00,Hyderabad,390,DOMESTIC VIOLENCE,11.9,M,Blunt Object,Violent Crime,11.9,No
2509,2510,04-14-2020 13:00,Pune,590,VEHICLE - STOLEN,52.0,M,Firearm,Violent Crime,5.0,Yes
5909,5910,09-03-2020 05:00,Pune,348,IDENTITY THEFT,36.0,M,Other,Violent Crime,19.0,Yes
6103,6104,09-11-2020 07:00,Bangalore,344,DRUG OFFENSE,10.0,F,Knife,Other Crime,8.0,No
74,75,01-04-2020 02:00,Ahmedabad,404,CYBERCRIME,70.0,F,Knife,Other Crime,18.0,No
33350,33351,10-21-2023 14:00,Thane,507,VEHICLE - STOLEN,48.9,F,Explosives,Violent Crime,0.8999999999999995,No
35930,35931,02-06-2024 02:00,Delhi,230,ROBBERY,69.0,M,Knife,Violent Crime,1.0,Yes
10296,10297,03-05-2021 00:00,Lucknow,512,TRAFFIC VIOLATION,66.0,M,Blunt Object,Traffic Fatality,1.0,No
14087,14088,08-09-2021 23:00,Kolkata,467,FIREARM OFFENSE,42.0,F,,Fire Accident,4.0,No
13388,13389,07-11-2021 20:00,Mumbai,207,EXTORTION,48.0,F,Blunt Object,Other Crime,18.0,No
27115,27116,02-03-2023 19:00,Rajkot,501,ROBBERY,45.0,X,Knife,Violent Crime,11.0,Yes
25946,25947,12-17-2022 02:00,Agra,332,SHOPLIFTING,52.0,M,Explosives,Other Crime,7.0,Yes
7309,7310,10-31-2020 13:00,Bangalore,531,HOMICIDE,26.0,F,Blunt Object,Other Crime,1.0,No
4492,4493,07-06-2020 04:00,Ludhiana,509,TRAFFIC VIOLATION,43.0,F,Explosives,Traffic Fatality,8.0,Yes
5502,5503,08-17-2020 06:00,Lucknow,500,HOMICIDE,72.0,M,Blunt Object,Other Crime,15.0,No
1579,1580,03-06-2020 19:00,Lucknow,529,TRAFFIC VIOLATION,21.0,F,Poison,Traffic Fatality,7.0,Yes
7875,7876,11-24-2020 03:00,Thane,442,IDENTITY THEFT,42.0,M,Explosives,Violent Crime,10.0,Yes
12041,12042,05-16-2021 17:00,Lucknow,595,ROBBERY,45.0,F,Firearm,Violent Crime,9.0,Yes
15698,15699,10-16-2021 02:00,Lucknow,177,VANDALISM,48.0,M,Blunt Object,Other Crime,2.0,No
38242,38243,05-12-2024 10:00,Pune,255,EXTORTION,18.0,F,Blunt Object,Other Crime,5.0,Yes
7688,7689,11-16-2020 08:00,Delhi,130,EXTORTION,55.0,F,Other,Other Crime,6.0,Yes
39776,39777,07-15-2024 08:00,Pune,257,VEHICLE - STOLEN,13.0,F,Blunt Object,Violent Crime,3.0,Yes
38932,38933,06-10-2024 04:00,Kolkata,561,ILLEGAL POSSESSION,25.0,F,Firearm,Other Crime,5.0,Yes
30667,30668,07-01-2023 19:00,Bhopal,365,PUBLIC INTOXICATION,12.0,F,Firearm,Other Crime,3.0,No
27884,27885,03-07-2023 20:00,Kanpur,424,ARSON,13.0,F,Explosives,Fire Accident,3.0,No
32709,32710,09-24-2023 21:00,Nashik,499,CYBERCRIME,15.0,F,Other,Other Crime,15.0,Yes
24477,24478,10-16-2022 21:00,Pune,225,FRAUD,28.0,F,Blunt Object,Other Crime,6.0,Yes
25146,25147,11-13-2022 18:00,Surat,279,FRAUD,13.0,X,Other,Other Crime,2.0,Yes
29422,29423,05-10-2023 22:00,Delhi,443,HOMICIDE,12.0,M,Firearm,Other Crime,8.0,No
13448,13449,07-14-2021 08:00,Indore,514,TRAFFIC VIOLATION,26.0,F,Poison,Traffic Fatality,10.0,Yes
13248,13249,07-06-2021 00:00,Lucknow,328,EXTORTION,10.0,F,Explosives,Other Crime,14.0,No
30018,30019,06-04-2023 18:00,Bangalore,580,VEHICLE - STOLEN,79.0,M,Firearm,Violent Crime,16.0,Yes
38946,38947,06-10-2024 18:00,Bangalore,459,HOMICIDE,45.0,M,Firearm,Other Crime,18.0,Yes
26803,26804,01-21-2023 19:00,Bangalore,255,TRAFFIC VIOLATION,64.0,X,Explosives,Traffic Fatality,14.0,Yes
33032,33033,10-08-2023 08:00,Delhi,342,DOMESTIC VIOLENCE,78.0,F,Poison,Violent Crime,18.0,Yes
4012,4013,06-16-2020 04:00,Patna,295,DOMESTIC VIOLENCE,27.0,M,Blunt Object,Violent Crime,12.0,Yes
27877,27878,03-07-2023 13:00,Indore,496,ASSAULT,51.0,X,Other,Violent Crime,17.0,Yes
22977,22978,08-15-2022 09:00,Kolkata,180,ROBBERY,76.0,M,Knife,Violent Crime,8.0,Yes
21329,21330,06-07-2022 17:00,Chennai,574,ASSAULT,56.0,X,Explosives,Violent Crime,2.0,Yes
36373,36374,02-24-2024 13:00,Chennai,195,FRAUD,12.0,F,Other,Other Crime,2.0,Yes
17999,18000,01-19-2022 23:00,Visakhapatnam,396,KIDNAPPING,71.0,M,,Other Crime,11.0,No
8424,8425,12-17-2020 00:00,Vasai,555,VANDALISM,101.9,F,Knife,Other Crime,28.9,Yes
12324,12325,05-28-2021 12:00,Bangalore,376,VANDALISM,57.0,F,Other,Other Crime,2.0,Yes
22671,22672,08-02-2022 15:00,Mumbai,544,CYBERCRIME,39.0,M,Other,Other Crime,6.0,Yes
24000,24001,09-27-2022 00:00,Hyderabad,367,HOMICIDE,20.0,M,Other,Other Crime,1.0,Yes
37732,37733,04-21-2024 04:00,Lucknow,569,KIDNAPPING,16.0,F,Blunt Object,Other Crime,11.0,No
22758,22759,08-06-2022 06:00,Ludhiana,573,ARSON,64.0,M,Poison,Fire Accident,2.0,No
37406,37407,04-07-2024 14:00,Hyderabad,138,SEXUAL ASSAULT,12.0,F,Knife,Violent Crime,14.0,No
9870,9871,02-15-2021 06:00,Mumbai,272,FRAUD,52.0,F,Other,Other Crime,1.0,No
12796,12797,06-17-2021 04:00,Ghaziabad,581,TRAFFIC VIOLATION,25.0,M,Other,Traffic Fatality,11.0,No
17264,17265,12-20-2021 08:00,Kolkata,298,ROBBERY,68.0,X,Blunt Object,Violent Crime,7.0,Yes
6025,6026,09-08-2020 01:00,Hyderabad,561,FIREARM OFFENSE,61.0,M,Explosives,Fire Accident,8.0,Yes
6545,6546,09-29-2020 17:00,Nagpur,303,ROBBERY,33.0,M,Firearm,Violent Crime,4.0,No
8353,8354,12-14-2020 01:00,Bangalore,240,ARSON,91.9,F,Blunt Object,Fire Accident,40.900000000000006,No
34860,34861,12-23-2023 12:00,Lucknow,485,TRAFFIC VIOLATION,31.0,F,Blunt Object,Traffic Fatality,6.0,Yes
33082,33083,10-10-2023 10:00,Kolkata,535,COUNTERFEITING,64.9,M,Poison,Other Crime,2.8999999999999995,Yes
2396,2397,04-09-2020 20:00,Ludhiana,432,IDENTITY THEFT,29.0,M,Firearm,Violent Crime,6.0,No
29331,29332,05-07-2023 03:00,Surat,308,BURGLARY,18.9,F,Explosives,Other Crime,7.899999999999999,Yes
22757,22758,08-06-2022 05:00,Hyderabad,143,HOMICIDE,75.0,M,Firearm,Other Crime,14.0,Yes
17369,17370,12-24-2021 17:00,Bangalore,459,COUNTERFEITING,67.0,F,Knife,Other Crime,19.0,Yes
18868,18869,02-25-2022 04:00,Delhi,275,EXTORTION,53.0,F,Knife,Other Crime,8.0,No
28927,28928,04-20-2023 07:00,Mumbai,498,VEHICLE - STOLEN,63.0,X,Firearm,Violent Crime,16.0,No
10211,10212,03-01-2021 11:00,Hyderabad,497,DOMESTIC VIOLENCE,51.0,F,Firearm,Violent Crime,12.0,Yes
29562,29563,05-16-2023 18:00,Surat,323,HOMICIDE,45.9,F,Knife,Other Crime,8.899999999999999,Yes
27664,27665,02-26-2023 16:00,Lucknow,404,TRAFFIC VIOLATION,19.0,X,,Traffic Fatality,12.0,Yes
35058,35059,12-31-2023 18:00,Patna,557,ASSAULT,60.0,F,Knife,Violent Crime,17.0,Yes
31975,31976,08-25-2023 07:00,Ahmedabad,233,DRUG OFFENSE,22.0,M,Other,Other Crime,6.0,No
37006,37007,03-21-2024 22:00,Delhi,524,HOMICIDE,61.0,F,Knife,Other Crime,9.0,Yes
11937,11938,05-12-2021 09:00,Mumbai,582,ASSAULT,15.0,F,Explosives,Violent Crime,18.0,No
16999,17000,12-09-2021 07:00,Kolkata,416,IDENTITY THEFT,66.0,M,Firearm,Violent Crime,5.0,No
29504,29505,05-14-2023 08:00,Hyderabad,190,ILLEGAL POSSESSION,17.0,M,Firearm,Other Crime,6.0,No
27637,27638,02-25-2023 13:00,Delhi,378,IDENTITY THEFT,61.0,F,Knife,Violent Crime,17.0,Yes
6574,6575,09-30-2020 22:00,Delhi,509,ARSON,46.0,F,Other,Fire Accident,4.0,Yes
11582,11583,04-27-2021 14:00,Chennai,399,KIDNAPPING,61.0,F,Poison,Other Crime,16.0,Yes
32877,32878,10-01-2023 21:00,Delhi,139,TRAFFIC VIOLATION,26.0,F,Explosives,Traffic Fatality,18.0,No
37337,37338,04-04-2024 17:00,Mumbai,272,ARSON,67.0,M,Firearm,Fire Accident,6.0,Yes
32296,32297,09-07-2023 16:00,Ahmedabad,148,FRAUD,63.0,F,,Other Crime,8.0,Yes
8411,8412,12-16-2020 11:00,Jaipur,452,KIDNAPPING,71.0,F,Explosives,Other Crime,16.0,Yes
9385,9386,01-26-2021 01:00,Delhi,108,EXTORTION,45.0,F,Explosives,Other Crime,8.0,No
6075,6076,09-10-2020 03:00,Ludhiana,199,TRAFFIC VIOLATION,64.0,F,Blunt Object,Traffic Fatality,2.0,Yes
19468,19469,03-22-2022 04:00,Kalyan,447,HOMICIDE,75.0,X,Blunt Object,Other Crime,11.0,Yes
28529,28530,04-03-2023 17:00,Mumbai,528,CYBERCRIME,14.0,M,Other,Other Crime,19.0,Yes
14916,14917,09-13-2021 12:00,Delhi,578,IDENTITY THEFT,71.0,M,Poison,Violent Crime,4.0,Yes
36689,36690,03-08-2024 17:00,Bangalore,206,ROBBERY,58.0,F,Other,Violent Crime,15.0,No
19447,19448,03-21-2022 07:00,Chennai,458,KIDNAPPING,11.0,X,Knife,Other Crime,18.0,No
14295,14296,08-18-2021 15:00,Mumbai,442,CYBERCRIME,38.0,M,Blunt Object,Other Crime,2.0,Yes
23921,23922,09-23-2022 17:00,Bangalore,133,SHOPLIFTING,64.0,M,Blunt Object,Other Crime,19.0,Yes
34848,34849,12-23-2023 00:00,Pune,502,BURGLARY,47.0,F,Other,Other Crime,7.0,No
7347,7348,11-02-2020 03:00,Jaipur,457,COUNTERFEITING,52.0,M,Other,Other Crime,13.0,No
11417,11418,04-20-2021 17:00,Lucknow,145,BURGLARY,15.0,F,Poison,Other Crime,14.0,No
21217,21218,06-03-2022 01:00,Delhi,347,CYBERCRIME,29.0,X,Knife,Other Crime,1.0,Yes
24447,24448,10-15-2022 15:00,Mumbai,318,SHOPLIFTING,55.0,F,,Other Crime,10.0,No
21904,21905,07-01-2022 16:00,Jaipur,552,CYBERCRIME,68.0,M,,Other Crime,6.0,No
38421,38422,05-19-2024 21:00,Jaipur,371,IDENTITY THEFT,35.0,F,Knife,Violent Crime,17.0,Yes
5297,5298,08-08-2020 17:00,Faridabad,273,ILLEGAL POSSESSION,42.0,M,Other,Other Crime,12.0,No
21204,21205,06-02-2022 12:00,Hyderabad,219,ARSON,17.0,X,Other,Fire Accident,8.0,Yes
360,361,01-16-2020 00:00,Meerut,568,ILLEGAL POSSESSION,14.0,M,Knife,Other Crime,9.0,No
8876,8877,01-04-2021 20:00,Mumbai,119,ROBBERY,74.0,F,Knife,Violent Crime,17.0,Yes
24598,24599,10-21-2022 22:00,Jaipur,282,EXTORTION,23.0,X,Firearm,Other Crime,3.0,No
10169,10170,02-27-2021 17:00,Bangalore,288,EXTORTION,69.9,F,Poison,Other Crime,9.9,No
23531,23532,09-07-2022 11:00,Hyderabad,356,FRAUD,51.0,F,Poison,Other Crime,3.0,No
27909,27910,03-08-2023 21:00,Mumbai,497,VANDALISM,47.0,M,,Other Crime,13.0,Yes
5903,5904,09-02-2020 23:00,Nagpur,321,DOMESTIC VIOLENCE,18.0,M,Firearm,Violent Crime,2.0,No
30077,30078,06-07-2023 05:00,Delhi,350,ARSON,62.0,M,Blunt Object,Fire Accident,2.0,Yes
40083,40084,07-28-2024 03:00,Kalyan,277,IDENTITY THEFT,60.0,M,Other,Violent Crime,5.0,Yes
24509,24510,10-18-2022 05:00,Ahmedabad,567,KIDNAPPING,14.0,F,Knife,Other Crime,5.0,No
15303,15304,09-29-2021 15:00,Kolkata,416,ROBBERY,12.0,F,Firearm,Violent Crime,19.0,No
6609,6610,10-02-2020 09:00,Pune,297,TRAFFIC VIOLATION,45.0,F,Poison,Traffic Fatality,3.0,No
36588,36589,03-04-2024 12:00,Pune,542,COUNTERFEITING,59.0,F,Knife,Other Crime,5.0,No
30274,30275,06-15-2023 10:00,Vasai,158,IDENTITY THEFT,47.0,F,,Violent Crime,19.0,Yes
13091,13092,06-29-2021 11:00,Chennai,106,PUBLIC INTOXICATION,62.0,F,Firearm,Other Crime,4.0,No
6845,6846,10-12-2020 05:00,Jaipur,519,CYBERCRIME,73.0,F,Poison,Other Crime,7.0,Yes
33754,33755,11-07-2023 10:00,Mumbai,390,COUNTERFEITING,29.0,M,Other,Other Crime,10.0,Yes
21937,21938,07-03-2022 01:00,Kolkata,195,SEXUAL ASSAULT,64.0,M,Blunt Object,Violent Crime,14.0,Yes
38273,38274,05-13-2024 17:00,Kolkata,141,ASSAULT,77.0,F,,Violent Crime,1.0,No
23779,23780,09-17-2022 19:00,Mumbai,194,HOMICIDE,59.0,M,,Other Crime,15.0,Yes
37857,37858,04-26-2024 09:00,Delhi,335,ASSAULT,58.0,F,Other,Violent Crime,18.0,Yes
24648,24649,10-24-2022 00:00,Thane,133,TRAFFIC VIOLATION,7.899999999999999,M,Knife,Traffic Fatality,8.899999999999999,Yes
10610,10611,03-18-2021 02:00,Bangalore,173,BURGLARY,74.0,M,Other,Other Crime,4.0,No
14257,14258,08-17-2021 01:00,Ahmedabad,580,ROBBERY,56.0,F,,Violent Crime,17.0,Yes
30045,30046,06-05-2023 21:00,Bhopal,138,VANDALISM,65.0,F,Blunt Object,Other Crime,2.0,Yes
2076,2077,03-27-2020 12:00,Mumbai,149,FIREARM OFFENSE,50.0,F,Explosives,Fire Accident,6.0,Yes
5408,5409,08-13-2020 08:00,Lucknow,101,ARSON,79.0,F,Blunt Object,Fire Accident,9.0,No
1333,1334,02-25-2020 13:00,Mumbai,273,FIREARM OFFENSE,51.0,F,Blunt Object,Fire Accident,13.0,No
17880,17881,01-15-2022 00:00,Bangalore,475,COUNTERFEITING,22.0,X,Firearm,Other Crime,4.0,Yes
39568,39569,07-06-2024 16:00,Delhi,174,SEXUAL ASSAULT,53.0,F,Poison,Violent Crime,13.0,Yes
14637,14638,09-01-2021 21:00,Hyderabad,235,SHOPLIFTING,68.0,M,Other,Other Crime,18.0,No
18794,18795,02-22-2022 02:00,Ahmedabad,366,ASSAULT,4.9,F,Poison,Violent Crime,-4.1000000000000005,Yes
15270,15271,09-28-2021 06:00,Mumbai,202,ASSAULT,22.0,M,Other,Violent Crime,9.0,No
14928,14929,09-14-2021 00:00,Varanasi,197,DOMESTIC VIOLENCE,24.0,F,Blunt Object,Violent Crime,12.0,Yes
34178,34179,11-25-2023 02:00,Nashik,524,KIDNAPPING,58.0,M,Firearm,Other Crime,5.0,No
5951,5952,09-04-2020 23:00,Thane,269,BURGLARY,21.0,F,Firearm,Other Crime,9.0,No
15987,15988,10-28-2021 03:00,Kolkata,380,SEXUAL ASSAULT,12.9,F,Poison,Violent Crime,2.8999999999999995,Yes
15483,15484,10-07-2021 03:00,Indore,512,FIREARM OFFENSE,63.0,F,Firearm,Fire Accident,12.0,No
29489,29490,05-13-2023 17:00,Bangalore,501,TRAFFIC VIOLATION,72.0,F,Firearm,Traffic Fatality,14.0,No
8678,8679,12-27-2020 14:00,Chennai,498,HOMICIDE,37.0,M,Firearm,Other Crime,6.0,No
27809,27810,03-04-2023 17:00,Mumbai,433,SEXUAL ASSAULT,57.0,M,Firearm,Violent Crime,15.0,Yes
32199,32200,09-03-2023 15:00,Hyderabad,160,COUNTERFEITING,23.0,M,Firearm,Other Crime,6.0,No
15106,15107,09-21-2021 10:00,Hyderabad,228,EXTORTION,42.0,M,Explosives,Other Crime,17.0,No
27649,27650,02-26-2023 01:00,Visakhapatnam,140,PUBLIC INTOXICATION,41.0,M,,Other Crime,15.0,No
35771,35772,01-30-2024 11:00,Pune,514,COUNTERFEITING,40.9,M,Poison,Other Crime,13.9,No
23782,23783,09-17-2022 22:00,Indore,214,CYBERCRIME,67.0,M,Knife,Other Crime,3.0,Yes
14437,14438,08-24-2021 13:00,Bangalore,280,TRAFFIC VIOLATION,70.0,F,,Traffic Fatality,14.0,Yes
35210,35211,01-07-2024 02:00,Patna,394,FIREARM OFFENSE,16.0,F,Explosives,Fire Accident,8.0,No
9504,9505,01-31-2021 00:00,Ahmedabad,451,EXTORTION,16.0,F,Explosives,Other Crime,13.0,No
3278,3279,05-16-2020 14:00,Hyderabad,288,DOMESTIC VIOLENCE,13.0,M,Firearm,Violent Crime,15.0,No
32190,32191,09-03-2023 06:00,Mumbai,594,ROBBERY,61.0,F,,Violent Crime,18.0,No
5433,5434,08-14-2020 09:00,Ahmedabad,472,FRAUD,70.0,M,Blunt Object,Other Crime,12.0,No
10403,10404,03-09-2021 11:00,Ahmedabad,556,IDENTITY THEFT,72.0,F,Firearm,Violent Crime,13.0,Yes
24531,24532,10-19-2022 03:00,Indore,209,TRAFFIC VIOLATION,34.0,X,Explosives,Traffic Fatality,4.0,Yes
27574,27575,02-22-2023 22:00,Bangalore,184,ASSAULT,49.0,M,Poison,Violent Crime,4.0,No
34100,34101,11-21-2023 20:00,Delhi,193,SHOPLIFTING,77.0,M,Firearm,Other Crime,1.0,No
7071,7072,10-21-2020 15:00,Kolkata,136,FIREARM OFFENSE,14.0,F,Blunt Object,Fire Accident,12.0,Yes
36319,36320,02-22-2024 07:00,Bangalore,339,HOMICIDE,31.0,F,Firearm,Other Crime,12.0,Yes
39963,39964,07-23-2024 03:00,Thane,245,VEHICLE - STOLEN,17.9,M,Poison,Violent Crime,11.9,Yes
766,767,02-01-2020 22:00,Chennai,129,ARSON,69.0,F,Knife,Fire Accident,5.0,Yes
29255,29256,05-03-2023 23:00,Delhi,146,PUBLIC INTOXICATION,15.0,F,Knife,Other Crime,5.0,No
34147,34148,11-23-2023 19:00,Delhi,444,EXTORTION,74.0,M,Other,Other Crime,4.0,No
17418,17419,12-26-2021 18:00,Chennai,536,FRAUD,25.0,F,Explosives,Other Crime,12.0,Yes
6155,6156,09-13-2020 11:00,Kolkata,172,SEXUAL ASSAULT,29.0,M,Poison,Violent Crime,14.0,No
29702,29703,05-22-2023 14:00,Mumbai,505,CYBERCRIME,58.0,F,Blunt Object,Other Crime,10.0,No
7574,7575,11-11-2020 14:00,Agra,298,TRAFFIC VIOLATION,48.0,M,Other,Traffic Fatality,12.0,No
38241,38242,05-12-2024 09:00,Bangalore,326,ILLEGAL POSSESSION,16.0,F,Blunt Object,Other Crime,5.0,No
13485,13486,07-15-2021 21:00,Chennai,444,TRAFFIC VIOLATION,64.0,M,Other,Traffic Fatality,2.0,No
15828,15829,10-21-2021 12:00,Hyderabad,498,ARSON,60.0,F,Blunt Object,Fire Accident,4.0,Yes
2794,2795,04-26-2020 10:00,Chennai,158,ASSAULT,75.0,F,Firearm,Violent Crime,8.0,Yes
25526,25527,11-29-2022 14:00,Meerut,377,ILLEGAL POSSESSION,14.9,F,Other,Other Crime,-1.1000000000000003,No
37228,37229,03-31-2024 04:00,Patna,125,SHOPLIFTING,14.0,M,Firearm,Other Crime,4.0,Yes
26764,26765,01-20-2023 04:00,Agra,450,BURGLARY,77.0,F,,Other Crime,14.0,No
3884,3885,06-10-2020 20:00,Chennai,212,FRAUD,63.0,F,Poison,Other Crime,11.0,Yes
8443,8444,12-17-2020 19:00,Surat,557,VEHICLE - STOLEN,40.0,F,,Violent Crime,3.0,Yes
39032,39033,06-14-2024 08:00,Delhi,125,FRAUD,72.9,F,Poison,Other Crime,37.900000000000006,Yes
40085,40086,07-28-2024 05:00,Hyderabad,524,FIREARM OFFENSE,38.0,F,Poison,Fire Accident,9.0,Yes
7761,7762,11-19-2020 09:00,Vasai,220,EXTORTION,10.0,F,Other,Other Crime,10.0,No
1363,1364,02-26-2020 19:00,Mumbai,437,ASSAULT,21.0,F,Poison,Violent Crime,5.0,Yes
7447,7448,11-06-2020 07:00,Delhi,437,FIREARM OFFENSE,33.900000000000006,F,Firearm,Fire Accident,23.9,No
8396,8397,12-15-2020 20:00,Surat,526,ASSAULT,68.0,M,Blunt Object,Violent Crime,9.0,Yes
12924,12925,06-22-2021 12:00,Srinagar,586,ROBBERY,33.0,F,Blunt Object,Violent Crime,10.0,Yes
28872,28873,04-18-2023 00:00,Jaipur,542,PUBLIC INTOXICATION,26.9,X,Explosives,Other Crime,3.9,No
25994,25995,12-19-2022 02:00,Surat,347,FRAUD,34.0,M,Firearm,Other Crime,4.0,Yes
18737,18738,02-19-2022 17:00,Nagpur,157,DRUG OFFENSE,79.0,M,,Other Crime,4.0,Yes
38025,38026,05-03-2024 09:00,Nagpur,312,SHOPLIFTING,53.0,F,,Other Crime,3.0,Yes
6613,6614,10-02-2020 13:00,Mumbai,451,CYBERCRIME,30.0,F,Poison,Other Crime,1.0,Yes
38094,38095,05-06-2024 06:00,Kolkata,155,VANDALISM,69.0,F,Explosives,Other Crime,9.0,No
3743,3744,06-04-2020 23:00,Agra,471,SHOPLIFTING,25.0,M,Other,Other Crime,17.0,No
20043,20044,04-15-2022 03:00,Ghaziabad,532,ASSAULT,19.0,M,Other,Violent Crime,7.0,No
37106,37107,03-26-2024 02:00,Mumbai,453,ASSAULT,75.0,F,Poison,Violent Crime,4.0,Yes
2258,2259,04-04-2020 02:00,Jaipur,462,DRUG OFFENSE,40.0,F,Other,Other Crime,10.0,Yes
20283,20284,04-25-2022 03:00,Delhi,370,SHOPLIFTING,52.0,F,Explosives,Other Crime,4.0,No
22598,22599,07-30-2022 14:00,Mumbai,121,EXTORTION,72.9,X,Poison,Other Crime,-1.1000000000000003,No
37160,37161,03-28-2024 08:00,Delhi,332,SEXUAL ASSAULT,38.0,F,Poison,Violent Crime,8.0,No
18333,18334,02-02-2022 21:00,Kolkata,349,ILLEGAL POSSESSION,63.0,F,Firearm,Other Crime,9.0,No
24818,24819,10-31-2022 02:00,Mumbai,437,EXTORTION,39.0,F,,Other Crime,2.0,Yes
30414,30415,06-21-2023 06:00,Varanasi,558,BURGLARY,74.0,F,Poison,Other Crime,18.0,Yes
28231,28232,03-22-2023 07:00,Pune,438,VANDALISM,57.0,X,Poison,Other Crime,5.0,Yes
39771,39772,07-15-2024 03:00,Kolkata,469,ROBBERY,29.0,F,,Violent Crime,4.0,No
11585,11586,04-27-2021 17:00,Kanpur,502,KIDNAPPING,29.0,F,Firearm,Other Crime,18.0,No
30133,30134,06-09-2023 13:00,Delhi,463,ROBBERY,28.0,F,Explosives,Violent Crime,18.0,No
33749,33750,11-07-2023 05:00,Nagpur,486,DOMESTIC VIOLENCE,67.0,F,,Violent Crime,15.0,Yes
2718,2719,04-23-2020 06:00,Chennai,231,KIDNAPPING,55.0,F,Poison,Other Crime,17.0,No
22569,22570,07-29-2022 09:00,Delhi,566,VANDALISM,14.0,M,Blunt Object,Other Crime,6.0,Yes
24062,24063,09-29-2022 14:00,Jaipur,165,VANDALISM,73.0,F,Poison,Other Crime,3.0,Yes
13581,13582,07-19-2021 21:00,Mumbai,120,SEXUAL ASSAULT,16.0,M,Firearm,Violent Crime,15.0,Yes
2557,2558,04-16-2020 13:00,Hyderabad,354,BURGLARY,45.9,M,,Other Crime,2.8999999999999995,Yes
8469,8470,12-18-2020 21:00,Chennai,121,SEXUAL ASSAULT,24.0,F,,Violent Crime,14.0,Yes
23837,23838,09-20-2022 05:00,Delhi,124,FIREARM OFFENSE,33.0,X,Blunt Object,Fire Accident,5.0,Yes
18395,18396,02-05-2022 11:00,Delhi,398,COUNTERFEITING,47.0,F,Knife,Other Crime,16.0,Yes
33089,33090,10-10-2023 17:00,Delhi,211,DRUG OFFENSE,20.0,F,Explosives,Other Crime,4.0,No
24124,24125,10-02-2022 04:00,Nagpur,507,PUBLIC INTOXICATION,34.0,X,Explosives,Other Crime,6.0,Yes
31551,31552,08-07-2023 15:00,Mumbai,556,SHOPLIFTING,48.0,F,Blunt Object,Other Crime,5.0,Yes
36615,36616,03-05-2024 15:00,Chennai,315,COUNTERFEITING,34.9,F,,Other Crime,-4.1000000000000005,Yes
5788,5789,08-29-2020 04:00,Bangalore,405,COUNTERFEITING,69.0,M,,Other Crime,11.0,No
26035,26036,12-20-2022 19:00,Bangalore,251,ILLEGAL POSSESSION,57.0,F,Blunt Object,Other Crime,13.0,No
25981,25982,12-18-2022 13:00,Mumbai,182,VANDALISM,25.0,F,Firearm,Other Crime,12.0,No
